id,recency,total_purchase,frequency,last_purchase_amount,region,gender,age,repeater
1894550126,69,12.87,3,4.23,Mid-West,Male,42,No
556927663,136,3.19,1,3.19,Mid-Atlantic,Female,22,Yes
497561017,249,3.29,1,3.29,Mid-Atlantic,Male,37,No
602677158,167,10.58,2,5.29,Mid-Atlantic,Female,22,Yes
4623218095,186,3.99,1,3.99,Mid-Atlantic,Female,42,Yes
400487021,27,5,2,2.5,West,Female,42,Yes
451468015,67,8.58,2,8.58,West,Female,72,Yes
3340113175,93,8.39,2,4,Mid-Atlantic,Female,42,Yes
342498740,284,6.58,2,3.29,West,Female,37,No
497998951,35,15.95,2,11.96,Mid-Atlantic,Male,43,Yes
3807869787,130,5.29,1,5.29,Mid-Atlantic,Female,42,Yes
3003036155,195,5.29,1,5.29,Mid-Atlantic,Female,38,No
4620143282,82,6.68,2,3.19,South-East,Female,42,No
4627340100,46,3.99,1,3.99,Mid-West,Female,52,Yes
4630064397,57,7.98,2,3.99,Mid-Atlantic,Female,32,Yes
456340222,171,16.36,4,4.59,North-West,Female,28,Yes
497739535,158,12.37,3,3.99,Mid-Atlantic,Female,43,Yes
4634106624,116,3.99,1,3.99,Mid-Atlantic,Male,37,No
717760426,59,6.3,1,6.3,Mid-West,Female,45,No
3979815996,52,28.03,5,4.99,South-East,Female,38,Yes
497432404,341,3.19,1,3.19,Mid-Atlantic,Male,37,No
714896937,250,3.59,1,3.59,West,Male,35,No
496698690,107,8.83,2,5.54,Mid-Atlantic,Female,27,Yes
583588428,26,29.13,7,3.99,Mid-Atlantic,Female,43,Yes
3618851941,33,5.98,1,5.98,Mid-Atlantic,Male,37,No
725288898,322,3.45,1,3.45,Mid-West,Female,45,No
602507572,275,8.38,2,3.99,Mid-Atlantic,Male,37,No
450114577,140,10.79,3,5,West,Female,32,No
4632466674,77,31.52,7,7.98,Mid-West,Male,48,No
477927567,16,5,2,2.5,West,Male,67,Yes
557544956,73,6.18,2,2.99,Mid-Atlantic,Male,37,No
596663512,43,7.98,2,3.99,Mid-Atlantic,Male,42,Yes
370409207,183,7.08,2,3.49,South-West,Female,37,No
500450093,229,3.29,1,3.29,Mid-Atlantic,Male,47,Yes
3875494051,76,4.44,2,2.24,West,Male,57,Yes
690527539,202,8.98,2,4.49,West,Male,45,Yes
450075369,125,23.37,6,2.5,West,Male,43,Yes
3989254732,26,3.99,1,3.99,Mid-Atlantic,Female,32,No
663701062,259,3.99,1,3.99,Mid-Atlantic,Female,50,Yes
497556604,67,5.98,1,5.98,Mid-Atlantic,Female,32,Yes
498221980,119,7.18,2,3.99,Mid-Atlantic,Female,22,No
313159523,193,3.49,1,3.49,South-West,Female,42,No
619792366,270,3.49,1,3.49,South-East,Female,47,Yes
1856840599,82,9.78,3,3.19,South-East,Female,46,Yes
458768890,166,3.49,1,3.49,West,Male,67,Yes
2622081531,57,3.44,1,3.44,West,Male,33,No
3622720369,168,5.03,2,2.94,West,Female,42,Yes
307746248,90,6,2,3,South-West,Male,23,No
3612523677,172,4.79,1,4.79,Mid-West,Female,52,No
584970936,234,3.99,1,3.99,Mid-Atlantic,Male,37,No
3851584393,30,3.69,1,3.69,North-West,Female,37,Yes
242749652,172,13.27,3,3.99,Mid-Atlantic,Female,39,No
2468447952,124,7.27,2,3.98,Mid-Atlantic,Female,28,No
2206415571,39,3.59,1,3.59,South-East,Female,28,Yes
497748240,28,9.17,3,2.99,Mid-Atlantic,Male,22,No
175830805,59,3.49,1,3.49,North-East,Male,56,Yes
1049317282,106,5.68,2,3.69,North-East,Male,36,No
583002162,236,7.98,1,7.98,Mid-Atlantic,Female,52,Yes
610706547,81,3.19,1,3.19,South-East,Female,42,No
4627716275,220,9.77,2,3.19,Mid-West,Male,47,No
695125288,28,13.11,4,3.44,West,Male,36,No
2486537332,106,5.99,1,5.99,North-East,Female,33,No
358299123,99,6.98,2,3.39,West,Female,32,Yes
706758254,188,3.99,1,3.99,West,Female,35,No
445167689,307,4.27,1,4.27,North-West,Male,47,No
2533553304,81,5.98,1,5.98,West,Female,38,No
2971525145,79,13.87,3,3.69,South-East,Male,34,Yes
1642634860,231,4.7,1,4.7,West,Female,36,Yes
683980958,93,3.44,1,3.44,West,Female,35,No
2583987384,315,3.69,1,3.69,North-East,Female,28,No
620950126,246,3.49,1,3.49,South-East,Male,22,Yes
4123572241,74,9.97,3,2.99,Mid-Atlantic,Female,37,No
1087248406,260,3.49,1,3.49,North-East,Female,31,No
2664462303,232,8.02,3,2.76,North-West,Male,33,No
2610671022,84,47.89,11,5.98,Mid-Atlantic,Male,59,No
603133381,59,7.99,2,4,Mid-Atlantic,Female,37,No
4076347290,60,9.87,3,3.29,Mid-West,Female,42,Yes
721690732,50,3.69,1,3.69,West,Female,35,No
1811606292,30,6.84,2,2.99,North-West,Male,51,No
3356180286,123,3.67,2,1.83,Mid-West,Female,72,Yes
496140201,44,3.99,1,3.99,Mid-Atlantic,Female,47,Yes
3560353911,157,5.3,2,2.62,South-East,Female,37,No
620774054,174,3.49,1,3.49,South-East,Male,32,No
4630724434,200,3.89,1,3.89,Mid-Atlantic,Male,22,No
753911769,95,24.03,7,3.39,West,Female,61,Yes
3583127369,362,3.59,1,3.59,South-West,Male,47,No
495985506,146,3.19,1,3.19,Mid-Atlantic,Female,32,Yes
580609973,208,3.49,1,3.49,South-East,Female,27,Yes
498315034,136,3.19,1,3.19,Mid-Atlantic,Female,22,No
495258851,81,8.97,2,8.97,Mid-Atlantic,Female,52,Yes
759014228,119,6.28,2,2.99,Mid-West,Male,50,No
864374384,42,3.18,1,3.18,South-East,Male,20,No
557102225,116,3.99,1,3.99,Mid-Atlantic,Male,37,No
576109830,201,6.18,2,2.99,Mid-Atlantic,Male,32,Yes
752463843,100,3.39,1,3.39,West,Male,60,Yes
4632265751,342,3.59,1,3.59,Mid-Atlantic,Male,37,No
4621504535,194,3.99,1,3.99,Mid-Atlantic,Female,27,Yes
4628407021,34,3.89,1,3.89,Mid-Atlantic,Male,42,Yes
312637038,198,3.49,1,3.49,South-West,Male,32,No
4640776800,187,3.89,1,3.89,South-East,Female,32,Yes
308483821,77,20.17,5,3,South-West,Female,59,Yes
4629517583,59,3.99,1,3.99,Mid-Atlantic,Female,27,No
2654369888,231,11.97,3,3.99,Mid-Atlantic,Male,34,No
444955489,56,4.37,1,4.37,West,Male,42,Yes
3544366687,83,14.17,4,4.69,West,Female,43,Yes
501147031,161,3.19,1,3.19,Mid-Atlantic,Female,47,Yes
739703877,155,10.17,3,3.39,West,Female,40,Yes
2546588352,241,3.49,1,3.49,West,Male,33,Yes
714226715,52,3.19,1,3.19,South-East,Female,45,Yes
495838966,346,9.48,2,4.49,Mid-Atlantic,Female,32,No
492172592,245,3.79,1,3.79,Mid-Atlantic,Male,27,Yes
308650977,18,22.67,6,6,South-West,Female,49,No
4099884202,135,7.96,1,7.96,South-East,Female,27,No
846638513,74,6.58,2,2.99,West,Male,45,Yes
1855722644,62,14.2,4,3.83,Mid-West,Female,42,No
3739388673,181,11.77,2,8.38,South-West,Male,68,No
447078329,166,6.34,2,3.84,South-East,Female,52,No
4635628551,94,3.99,1,3.99,South-East,Female,27,Yes
2414911737,244,3.99,1,3.99,Mid-Atlantic,Male,58,Yes
4638103653,31,7.58,2,3.79,Mid-Atlantic,Female,37,Yes
3511835112,62,33.58,10,2.97,North-West,Female,28,Yes
1658851639,67,6,2,3.49,West,Male,41,Yes
4633745612,32,15.96,3,7.98,Mid-Atlantic,Female,38,Yes
308690695,20,23.56,6,3,South-West,Female,44,Yes
723692707,64,16.15,5,3.09,Mid-West,Male,51,No
309416461,77,13.57,4,3,South-West,Female,44,No
2451460448,94,4.99,1,4.99,Mid-Atlantic,Male,33,No
1791419128,45,3.49,1,3.49,North-East,Male,41,Yes
861516300,167,5.3,2,2.62,South-East,Male,45,No
4629151551,172,3.45,1,3.45,Mid-West,Female,62,No
564144643,82,6.28,2,2.99,Mid-Atlantic,Female,37,Yes
4619639611,274,9.48,2,9.48,Mid-Atlantic,Male,37,Yes
500736700,54,3.99,1,3.99,Mid-Atlantic,Female,27,Yes
683226451,130,6.64,2,3.25,North-West,Male,35,No
459113332,46,8.18,3,2.5,West,Male,27,Yes
496728937,313,3.29,1,3.29,Mid-Atlantic,Female,32,No
558569886,40,5.76,2,2.99,Mid-Atlantic,Male,42,Yes
307850083,177,3.49,1,3.49,South-West,Male,38,No
4636001689,97,3.79,1,3.79,Mid-Atlantic,Female,37,Yes
561416526,192,3.99,1,3.99,Mid-Atlantic,Male,32,No
557240693,327,3.29,1,3.29,Mid-Atlantic,Male,22,No
3603011797,193,3.69,1,3.69,West,Male,57,Yes
497918824,264,3.19,1,3.19,Mid-Atlantic,Male,32,No
308364411,181,3.49,1,3.49,South-West,Female,33,No
2626510283,68,23.25,6,9.18,Mid-Atlantic,Female,29,Yes
4634495163,145,4.99,1,4.99,South-East,Male,42,Yes
2622570626,272,3.29,1,3.29,West,Female,43,Yes
2485720489,55,4.49,1,4.49,West,Male,38,No
4535453538,20,3.99,1,3.99,Mid-Atlantic,Male,27,No
495106219,183,3.19,1,3.19,Mid-Atlantic,Male,42,Yes
2898995775,57,3.99,1,3.99,Mid-West,Female,53,Yes
3813762021,170,3.59,1,3.59,North-West,Male,37,No
4282697341,44,5.96,2,2.98,West,Female,37,Yes
313232756,77,9.08,2,4.39,South-West,Female,22,Yes
4632120555,157,8.37,2,3.99,Mid-Atlantic,Female,52,Yes
558447673,174,3.99,1,3.99,Mid-Atlantic,Female,42,Yes
600204877,40,3.99,1,3.99,Mid-Atlantic,Female,47,Yes
4501435114,109,7.18,2,7.18,North-East,Female,62,Yes
4623196313,81,6.38,2,3.19,Mid-West,Female,47,Yes
2472293976,117,5.78,2,2.99,West,Male,43,Yes
685690059,70,4.19,1,4.19,South-West,Female,25,No
495185685,143,6.48,2,3.19,Mid-Atlantic,Female,27,Yes
500912513,294,3.99,1,3.99,Mid-Atlantic,Female,37,No
685006566,58,3.49,1,3.49,North-West,Male,35,No
3432136240,49,35.56,11,2.97,North-West,Male,53,Yes
4053730396,89,3.49,1,3.49,West,Male,47,Yes
604407535,272,3.39,1,3.39,West,Male,22,No
495010166,108,5.76,2,2.77,Mid-Atlantic,Male,52,Yes
1871695813,98,18.92,6,3.35,Mid-West,Male,62,No
498099796,180,3.99,1,3.99,Mid-Atlantic,Female,32,No
390774682,130,7.28,2,3.99,Mid-West,Male,37,No
308540353,90,6,2,3,South-West,Male,33,No
2141937549,78,3.3,1,3.3,Mid-West,Male,58,No
266773112,126,5.49,2,2.5,Mid-West,Female,38,No
3877087636,128,6.24,2,2.98,South-East,Female,27,Yes
559807951,133,5.29,1,5.29,North-East,Male,52,Yes
312478299,171,3.29,1,3.29,South-West,Female,67,Yes
557114710,344,3.19,1,3.19,Mid-Atlantic,Male,32,No
4635554850,128,3.99,1,3.99,Mid-West,Male,57,No
2433767997,81,5.18,2,2.24,West,Male,33,Yes
1881324146,40,3.99,1,3.99,Mid-West,Male,46,No
1432651898,148,5.19,2,2.99,West,Female,51,Yes
408682838,28,5,1,5,West,Male,47,Yes
621730522,175,3.09,1,3.09,South-East,Male,47,No
4622052971,186,3.89,1,3.89,South-East,Male,37,No
2330163575,132,10.89,3,3.75,South-East,Female,38,Yes
2656675098,247,6.75,2,3,West,Female,48,Yes
3514936902,164,6.99,1,6.99,South-East,Male,37,No
2946094519,190,3.19,1,3.19,Mid-Atlantic,Female,58,Yes
559091947,56,4.39,1,4.39,North-East,Female,37,No
722352432,19,3.44,1,3.44,West,Female,25,Yes
499094576,143,6.48,2,3.19,Mid-Atlantic,Female,32,Yes
3429235817,26,7.89,3,2.5,Mid-Atlantic,Female,27,No
2786993171,106,7.48,2,3.79,South-East,Male,53,No
3489234584,65,14.27,3,4.99,West,Female,43,Yes
613446525,88,30.36,4,3.39,South-East,Female,48,Yes
2150122885,155,7.38,1,7.38,West,Male,53,Yes
581441047,148,3.49,1,3.49,South-East,Male,22,No
3443036112,61,25.86,7,2.97,North-West,Female,48,Yes
583625480,283,3.99,1,3.99,Mid-Atlantic,Male,27,No
4617414341,81,11.77,3,3.99,Mid-West,Male,53,No
696045916,352,8.97,1,8.97,South-East,Female,25,No
1822709603,41,5.29,2,2.5,North-West,Male,31,No
680165613,271,3.39,1,3.39,Mid-West,Female,40,No
2448462156,20,3.39,1,3.39,West,Male,23,Yes
3641435185,137,4.39,1,4.39,Mid-Atlantic,Female,37,Yes
741927783,139,3.29,1,3.29,West,Male,40,No
4619567721,193,3.99,1,3.99,Mid-Atlantic,Male,42,Yes
582906511,215,8.38,2,3.99,Mid-Atlantic,Male,47,Yes
126403947,68,3.49,1,3.49,North-East,Female,31,Yes
4623978654,110,7.58,1,7.58,Mid-Atlantic,Male,32,No
583559480,46,3.99,1,3.99,Mid-Atlantic,Male,42,Yes
4641976478,32,11.97,3,3.39,Mid-Atlantic,Female,43,Yes
2973880470,214,3.99,1,3.99,Mid-Atlantic,Male,43,Yes
4631053357,220,3.99,1,3.99,Mid-Atlantic,Female,42,Yes
498359327,106,12.64,4,2.77,Mid-Atlantic,Female,33,No
3394069278,129,4.19,1,4.19,West,Female,47,Yes
729212247,73,3.54,1,3.54,Mid-West,Male,35,No
497085536,158,3.19,1,3.19,Mid-Atlantic,Female,27,No
222273850,79,16.36,4,3.29,Mid-Atlantic,Female,34,No
496637478,101,5.54,1,5.54,Mid-Atlantic,Male,32,No
2625101223,244,7.28,2,3.99,Mid-Atlantic,Male,28,No
181214527,89,5.88,2,3.49,North-East,Female,41,Yes
462855640,53,15.27,5,2.5,West,Female,48,Yes
475327654,101,3.49,1,3.49,West,Male,42,Yes
4143228481,32,9.7,4,2.53,Mid-West,Male,27,Yes
3791497394,28,3.99,1,3.99,South-East,Female,42,No
4616131571,19,3.69,1,3.69,Mid-Atlantic,Male,22,Yes
4620276042,160,3.99,1,3.99,Mid-Atlantic,Male,32,No
408623773,27,22.5,2,5,West,Female,58,Yes
584784912,58,27.36,7,4,Mid-Atlantic,Female,38,No
3879629223,257,7.68,2,3.19,Mid-Atlantic,Female,42,Yes
712601404,115,3.39,1,3.39,West,Female,40,Yes
4621989130,101,3.89,1,3.89,Mid-Atlantic,Male,57,Yes
1747671070,68,9.17,3,3.09,South-West,Female,51,Yes
715877631,142,3.25,1,3.25,Mid-West,Female,40,No
406260890,170,8.49,3,2.99,Mid-West,Male,37,No
2726093010,225,3.49,1,3.49,West,Male,43,Yes
2787130274,131,3.99,1,3.99,Mid-Atlantic,Female,23,Yes
1946064926,105,3.13,1,3.13,Mid-West,Male,41,No
2589343746,85,3.18,1,3.18,South-East,Male,28,No
310367786,302,3.69,1,3.69,South-West,Male,23,No
309201385,185,6.98,1,6.98,South-West,Female,38,No
2863712469,44,3.54,1,3.54,Mid-West,Female,53,Yes
4622437153,248,4.49,1,4.49,Mid-Atlantic,Female,42,Yes
2452099567,159,7.58,2,3.99,West,Male,33,No
2464873606,75,6.74,2,3.45,West,Male,43,Yes
536673116,57,4.39,1,4.39,North-East,Female,67,Yes
498381453,166,25.92,7,3.19,Mid-Atlantic,Female,33,No
496278176,206,3.99,1,3.99,Mid-Atlantic,Male,42,Yes
2721308208,55,7.28,2,7.28,West,Female,43,Yes
1842882791,40,12.37,3,3.99,Mid-Atlantic,Male,37,Yes
496166717,124,15.36,4,3.99,Mid-Atlantic,Female,53,Yes
3865195954,54,3.69,1,3.69,North-West,Male,32,Yes
261233468,131,6.25,2,2.5,West,Male,33,Yes
1372689997,77,121.29,28,3.69,North-West,Female,52,Yes
247101910,252,12.37,2,7.98,Mid-Atlantic,Male,29,No
500362061,74,3.99,1,3.99,Mid-Atlantic,Female,47,Yes
370621211,88,11.28,3,3,South-West,Male,62,No
2435951189,76,8.02,3,2.24,West,Male,48,Yes
4642371058,26,3.79,1,3.79,Mid-Atlantic,Male,37,No
582746095,34,9.97,3,2.99,Mid-Atlantic,Male,52,Yes
2764259615,40,3.45,1,3.45,West,Male,48,Yes
1021268500,35,3.77,1,3.77,North-West,Male,36,No
2983396962,316,5.95,1,5.95,Mid-West,Female,63,No
258574791,169,6.98,1,6.98,South-West,Male,38,No
4628186211,119,3.19,1,3.19,South-East,Female,37,No
3544218808,70,4.09,1,4.09,South-East,Female,42,No
255373400,250,3.99,1,3.99,Mid-Atlantic,Female,53,Yes
4618741832,220,15.96,4,3.99,Mid-Atlantic,Female,68,Yes
564026813,54,9.98,3,3,Mid-Atlantic,Male,37,No
583908787,47,16.36,4,3.99,Mid-Atlantic,Female,43,Yes
139146049,65,7.48,2,3.49,South-East,Male,41,No
2652923402,123,3.29,1,3.29,West,Female,38,Yes
678663429,51,4.09,1,4.09,South-West,Female,35,Yes
716580896,244,5.98,2,2.99,South-West,Female,35,No
686652526,135,4.29,1,4.29,North-West,Male,50,No
236364008,37,10.48,2,3.99,Mid-Atlantic,Female,43,Yes
429902502,53,19.76,4,4.99,Mid-Atlantic,Male,53,Yes
615747400,37,6.48,2,3.49,North-West,Male,22,No
719105643,18,3.69,1,3.69,West,Female,40,Yes
2797258624,31,3.79,1,3.79,North-West,Female,33,No
4634537551,39,12.57,3,3.79,Mid-Atlantic,Male,53,Yes
4638800756,28,3.99,1,3.99,Mid-West,Female,62,No
2894533279,86,10.42,3,3.49,South-East,Female,28,No
514246773,108,3.49,1,3.49,South-East,Male,42,No
399907550,53,8.69,2,5,West,Female,27,Yes
766730794,333,3.69,1,3.69,West,Female,35,No
440120977,82,16.51,4,4.59,North-West,Female,48,Yes
689604166,100,13.66,4,3.49,Mid-West,Female,56,No
463902696,103,16.86,4,5,West,Female,28,No
4623730362,157,4.99,1,4.99,Mid-Atlantic,Female,27,Yes
566248298,247,4.49,1,4.49,Mid-Atlantic,Female,57,Yes
2333331537,348,4.69,1,4.69,South-West,Male,43,No
4063748398,83,5.28,2,2.62,South-East,Female,42,Yes
3599561886,132,5.98,1,5.98,Mid-West,Male,47,No
4639222520,218,6.78,2,3.39,Mid-Atlantic,Female,37,Yes
721313609,229,6.88,2,2.99,North-West,Female,60,Yes
475661715,212,7.69,2,3,West,Male,47,Yes
4631743010,46,4.39,1,4.39,Mid-West,Female,47,Yes
1714570460,124,17.45,5,3.49,South-West,Female,42,Yes
4620544372,33,11.55,3,3.85,Mid-West,Female,37,No
565469478,30,5.98,1,5.98,Mid-Atlantic,Male,52,Yes
1821258786,326,3.29,1,3.29,Mid-West,Male,36,No
619276774,108,10.67,3,3.69,South-East,Male,22,Yes
4617924579,157,11.67,3,4.19,South-East,Male,58,No
497935054,101,24.21,6,2.77,Mid-Atlantic,Female,48,Yes
400220059,118,3.49,1,3.49,West,Female,37,Yes
677437083,191,3.59,1,3.59,West,Male,50,Yes
712915775,16,3.44,1,3.44,West,Female,40,No
448031894,154,4.69,1,4.69,West,Female,47,Yes
565147025,221,3.99,1,3.99,Mid-Atlantic,Male,52,Yes
472456088,69,6.59,2,3.59,West,Female,42,Yes
686490792,54,3.79,1,3.79,West,Female,45,Yes
614301954,182,4.69,1,4.69,South-East,Male,27,No
2889485330,129,4.69,1,4.69,West,Male,28,No
565819603,211,7.98,2,3.99,Mid-Atlantic,Male,37,No
3626045167,221,3.26,1,3.26,South-East,Female,32,Yes
125069407,32,3.99,1,3.99,North-East,Male,61,Yes
4641386359,22,32.44,8,3.89,South-East,Female,53,No
494958706,311,3.29,1,3.29,Mid-Atlantic,Female,32,No
4626788273,130,7.98,2,3.99,Mid-Atlantic,Female,32,No
2519425868,97,3.69,1,3.69,West,Female,53,Yes
2732102398,120,20.94,5,6.98,West,Female,44,Yes
4109720345,67,6.98,2,2.99,Mid-Atlantic,Male,47,Yes
583020838,220,7.98,2,3.99,Mid-Atlantic,Male,47,Yes
495416473,48,13.47,4,3,Mid-Atlantic,Male,48,Yes
3663962976,307,4.18,1,4.18,West,Female,32,No
2540420403,191,9.27,2,5.98,West,Male,43,Yes
1820530456,111,5.18,2,2.24,West,Male,66,Yes
500509146,52,3.99,1,3.99,Mid-Atlantic,Male,27,No
901367602,133,6.18,2,2.99,West,Male,40,No
561707002,91,6.28,2,2.99,Mid-Atlantic,Male,27,No
497079967,75,12.04,4,2.99,Mid-Atlantic,Male,43,Yes
716723714,50,3.68,1,3.68,Mid-West,Male,45,No
2354505990,130,5.98,1,5.98,South-East,Male,28,Yes
511855501,52,3.39,1,3.39,Mid-West,Male,32,No
2833525078,38,4.99,1,4.99,West,Male,33,No
2470597644,127,24.74,6,3.99,Mid-Atlantic,Female,54,Yes
500581854,55,7.98,1,7.98,Mid-Atlantic,Female,37,No
495568682,54,13.28,3,6,Mid-Atlantic,Female,43,Yes
599183653,355,4.39,1,4.39,Mid-Atlantic,Female,27,No
4625179069,110,3.99,1,3.99,South-East,Male,47,No
558102696,41,22.54,6,3.99,Mid-Atlantic,Male,43,Yes
313057046,236,3.49,1,3.49,South-West,Female,42,Yes
4127967714,106,5.96,2,2.77,Mid-Atlantic,Male,27,No
1844458787,127,3.99,1,3.99,South-East,Female,41,No
497985871,91,9.17,2,5.98,Mid-Atlantic,Male,42,Yes
452886704,252,4.75,1,4.75,West,Male,32,No
495721377,38,7.98,2,3.99,Mid-Atlantic,Female,42,Yes
130663971,174,3.49,1,3.49,West,Male,56,Yes
3608674875,182,3.29,1,3.29,Mid-West,Male,52,No
1841994757,34,19.36,5,2.99,Mid-Atlantic,Female,47,Yes
4623721727,202,16.66,3,11.97,Mid-Atlantic,Female,48,Yes
1780146250,62,3.45,1,3.45,Mid-West,Female,51,Yes
2854374172,18,6,1,6,South-West,Female,43,No
3862328578,160,3.19,1,3.19,Mid-Atlantic,Male,37,Yes
4624825180,212,3.99,1,3.99,Mid-Atlantic,Female,47,Yes
2391992914,204,5.98,2,5.98,South-East,Male,33,Yes
2638741851,78,6.22,2,2.77,Mid-West,Female,48,No
759077397,210,3.39,1,3.39,North-West,Female,45,Yes
2319303541,47,3.79,1,3.79,West,Female,28,No
4619680482,81,3.99,1,3.99,Mid-Atlantic,Female,42,Yes
4627139689,72,3.99,1,3.99,Mid-West,Female,32,Yes
140423698,31,3.5,1,3.5,North-East,Male,41,Yes
303609086,100,6.49,2,3,South-West,Male,53,No
2168192868,208,3.99,1,3.99,Mid-Atlantic,Male,43,Yes
461245642,50,8.98,2,5.49,West,Male,42,Yes
2245372556,131,3.69,1,3.69,South-East,Female,38,Yes
4625191482,145,22.6,6,7.38,South-East,Female,43,No
3649494938,159,3.69,1,3.69,West,Female,37,No
496735920,145,6.48,2,3.19,Mid-Atlantic,Male,27,No
2464885985,162,5.5,2,2.5,West,Male,43,Yes
308119912,233,7.08,2,3.49,South-West,Female,43,Yes
309302919,156,10.67,3,3.49,South-West,Male,23,No
496883180,235,10.47,2,7.28,Mid-Atlantic,Female,47,Yes
3994400457,43,5.49,1,5.49,North-East,Male,42,Yes
3633566504,221,3.79,1,3.79,Mid-Atlantic,Male,37,Yes
3574229519,41,10.72,3,3.44,West,Female,32,No
613662188,97,10.17,3,3.39,West,Female,37,Yes
2617323312,183,3.29,1,3.29,West,Male,63,Yes
2441696487,33,6.98,2,2.99,Mid-Atlantic,Female,23,Yes
601587774,169,3.99,1,3.99,Mid-Atlantic,Male,32,No
4638734297,329,4.79,1,4.79,Mid-Atlantic,Male,37,No
558276900,63,6.97,2,2.99,Mid-Atlantic,Male,32,No
4639753185,221,3.99,1,3.99,Mid-Atlantic,Male,27,Yes
3495736282,47,74.22,23,2.97,North-West,Female,43,Yes
312557805,105,6.49,2,3,South-West,Female,37,Yes
600101142,110,27.93,5,7.98,Mid-Atlantic,Male,63,Yes
500695793,32,22.54,7,3.99,Mid-Atlantic,Female,53,Yes
451790317,50,3.29,1,3.29,West,Female,32,Yes
602278972,100,7.98,1,7.98,Mid-Atlantic,Male,32,No
4639910658,95,8.49,1,8.49,Mid-West,Male,52,No
600923938,317,3.99,1,3.99,Mid-Atlantic,Male,22,No
4616804701,113,3.99,1,3.99,Mid-West,Male,42,Yes
4629775938,32,11.77,2,7.98,Mid-West,Female,28,Yes
242248454,294,3.49,1,3.49,West,Male,18,No
509677498,156,3.83,1,3.83,Mid-West,Female,22,No
2279695954,102,6.78,1,6.78,West,Female,33,No
2160294093,126,10.88,3,2.5,West,Male,33,No
884346385,212,8.87,2,2.69,South-East,Female,45,No
444670883,190,3.59,1,3.59,West,Female,67,Yes
564643567,113,6.76,2,2.77,Mid-Atlantic,Female,22,Yes
4629815022,84,3.99,1,3.99,Mid-Atlantic,Female,47,Yes
1827618501,251,6,1,6,West,Female,51,Yes
4631364566,84,7.98,2,3.99,Mid-Atlantic,Female,27,Yes
606114220,33,13.67,3,4.69,South-East,Female,33,No
3564351443,72,6,1,6,West,Female,32,Yes
4628956181,88,3.99,1,3.99,South-East,Male,32,No
2397087357,79,7.28,2,3.79,West,Male,38,No
892989090,80,31.44,10,3.18,South-East,Female,46,Yes
446719690,116,3.59,1,3.59,West,Female,52,Yes
3783184741,47,8.07,2,4.48,West,Male,37,No
498157065,24,18.42,6,2.99,Mid-Atlantic,Male,28,No
4616576810,258,3.79,1,3.79,Mid-West,Female,47,Yes
3983422681,55,8.98,2,4.49,North-West,Female,47,Yes
125032767,172,3.99,1,3.99,South-West,Female,51,No
2984865626,83,3.79,1,3.79,West,Male,43,Yes
2169145457,45,4.99,1,4.99,West,Female,38,No
3801897713,68,9.09,3,3.45,Mid-West,Female,32,No
4624350991,80,7.78,2,3.99,Mid-West,Male,42,No
556802499,82,16.45,5,2.99,Mid-Atlantic,Female,28,Yes
2355651211,38,6.58,1,6.58,West,Female,28,Yes
497984809,91,7.28,2,3.99,Mid-Atlantic,Female,42,Yes
694627510,34,3.09,1,3.09,Mid-West,Male,45,Yes
2982299106,142,4.29,1,4.29,Mid-West,Male,53,Yes
499135104,79,3.99,1,3.99,Mid-Atlantic,Male,22,No
767127708,102,6.78,2,3.39,West,Female,30,No
123154274,116,6.98,2,6.98,South-East,Female,46,No
2964925510,33,5.98,2,2.99,West,Male,48,Yes
714208062,251,5.78,2,2.79,Mid-West,Male,45,No
697562191,38,3.09,1,3.09,Mid-West,Female,45,No
708846454,287,3.99,1,3.99,West,Male,30,No
559848499,342,3.19,1,3.19,Mid-Atlantic,Female,27,No
3837902812,110,12.27,3,3.29,West,Male,33,No
3561531946,106,20.35,5,4.09,South-East,Male,48,No
495440281,134,3.19,1,3.19,Mid-Atlantic,Female,47,Yes
495385832,86,9.47,3,2.99,Mid-Atlantic,Female,47,Yes
1853942011,43,3.83,1,3.83,Mid-West,Female,41,No
587714269,54,7.38,1,7.38,South-East,Female,42,No
754248073,166,4.29,1,4.29,South-West,Female,40,Yes
2365731881,38,3.62,1,3.62,North-West,Female,28,No
458052647,155,3.19,1,3.19,West,Female,47,Yes
4630588339,110,3.99,1,3.99,Mid-West,Female,37,No
452707068,224,3.29,1,3.29,West,Female,57,Yes
2310438724,365,4.49,1,4.49,South-East,Female,23,No
4623133820,246,3.99,1,3.99,Mid-Atlantic,Female,27,Yes
3974878914,202,7.98,2,3.99,Mid-Atlantic,Male,47,Yes
